~Format=varrate
RateSchedule|New|1|ARSI3W34||Insert|20051227|8.02875||||||||ARSI3W34_20051227
RateSchedule|New|1|ARSI3W35||Insert|20051227|8.12875||||||||ARSI3W35_20051227
RateSchedule|New|1|ARSI3WM6||Insert|20051227|8.17875||||||||ARSI3WM6_20051227
RateSchedule|New|1|BAYC 05-3A B2||Insert|20051227|6.00875||||||||BAYC 05-3A B2_20051227
RateSchedule|New|1|CBAC 05-1A M2||Insert|20051227|5.15875||||||||CBAC 05-1A M2_20051227
RateSchedule|New|1|CBAC 05-1A M4||Insert|20051227|5.67875||||||||CBAC 05-1A M4_20051227
RateSchedule|New|1|CBASS34M||Insert|20051227|6.07875||||||||CBASS34M_20051227
RateSchedule|New|1|CDCMCHE1||Insert|20051227|4.68875||||||||CDCMCHE1_20051227
RateSchedule|New|1|CFAB41M2||Insert|20051227|5.25875||||||||CFAB41M2_20051227
RateSchedule|New|1|CITHE2MV||Insert|20051227|5.07875||||||||CITHE2MV_20051227
RateSchedule|New|1|CMLTI 05-OPT4 M3||Insert|20051227|4.83875||||||||CMLTI 05-OPT4 M3_20051227
RateSchedule|New|1|CS02022B||Insert|20051227|7.17875||||||||CS02022B_20051227
RateSchedule|New|1|CWL041M9||Insert|20051227|7.37875||||||||CWL041M9_20051227
RateSchedule|New|1|CWL45M7||Insert|20051227|7.12875||||||||CWL45M7_20051227
RateSchedule|New|1|FHLMCT19||Insert|20051227|4.71875||||||||FHLMCT19_20051227
RateSchedule|New|1|FMIC 05-2 M7||Insert|20051227|5.62875||||||||FMIC 05-2 M7_20051227
RateSchedule|New|1|FMIC 05-2 M8||Insert|20051227|5.72875||||||||FMIC 05-2 M8_20051227
RateSchedule|New|1|FMIC31M5||Insert|20051227|7.62875||||||||FMIC31M5_20051227
RateSchedule|New|1|GEWMC 05-2 B2||Insert|20051227|6.52||||||||GEWMC 05-2 B2_20051227
RateSchedule|New|1|HEAT 04-6 B3||Insert|20051227|7.87875||||||||HEAT 04-6 B3_20051227
RateSchedule|New|1|HEAT 05-6 M7||Insert|20051227|5.52875||||||||HEAT 05-6 M7_20051227
RateSchedule|New|1|HEAT 06-1 B1||Insert|20051227|6.89||||||||HEAT 06-1 B1_20051227
RateSchedule|New|1|HEAT37B2||Insert|20051227|8.42875||||||||HEAT37B2_20051227
RateSchedule|New|1|HEAT41B3||Insert|20051227|8.62875||||||||HEAT41B3_20051227
RateSchedule|New|1|HEMT037B||Insert|20051227|7.12875||||||||HEMT037B_20051227
RateSchedule|New|1|IMM312B1||Insert|20051227|8.87875||||||||IMM312B1_20051227
RateSchedule|New|1|INABS 05-B M9||Insert|20051227|6.22875||||||||INABS 05-B M9_20051227
RateSchedule|New|1|INABS 05-D M9||Insert|20051227|6.87||||||||INABS 05-D M9_20051227
RateSchedule|New|1|IRWLB01B||Insert|20051227|9.25375||||||||IRWLB01B_20051227
RateSchedule|New|1|JPMAC 05-OPT1 M10||Insert|20051227|7.37875||||||||JPMAC 05-OPT1 M10_20051227
RateSchedule|New|1|LBMLT 03-4 M6||Insert|20051227|8.37875||||||||LBMLT 03-4 M6_20051227
RateSchedule|New|1|LBMLT34M||Insert|20051227|5.05875||||||||LBMLT34M_20051227
RateSchedule|New|1|LBMLT3M3||Insert|20051227|6.25375||||||||LBMLT3M3_20051227
RateSchedule|New|1|LBMLT413||Insert|20051227|4.67875||||||||LBMLT413_20051227
RateSchedule|New|1|MAB2NC13||Insert|20051227|6.47875||||||||MAB2NC13_20051227
RateSchedule|New|1|MABS 04-WMC3 M6||Insert|20051227|5.57875||||||||MABS 04-WMC3 M6_20051227
RateSchedule|New|1|MABS3W23||Insert|20051227|6.37875||||||||MABS3W23_20051227
RateSchedule|New|1|MS02NC2B||Insert|20051227|6.82875||||||||MS02NC2B_20051227
RateSchedule|New|1|MSAC 04-HE9 B3||Insert|20051227|7.37875||||||||MSAC 04-HE9 B3_20051227
RateSchedule|New|1|MSAC 04-NC6 B1||Insert|20051227|6.27875||||||||MSAC 04-NC6 B1_20051227
RateSchedule|New|1|MSAC 04-NC6 B3||Insert|20051227|7.87875||||||||MSAC 04-NC6 B3_20051227
RateSchedule|New|1|MSAC 04-NC8 B2||Insert|20051227|6.22875||||||||MSAC 04-NC8 B2_20051227
RateSchedule|New|1|MSAC 04-NC8 B3||Insert|20051227|7.47875||||||||MSAC 04-NC8 B3_20051227
RateSchedule|New|1|MSDWC2B2||Insert|20051227|8.12875||||||||MSDWC2B2_20051227
