Date, tu.1c_pvbp:internal ,fv.1c_pvbp:internal,ty.1c_pvbp:internal,us.1c_pvbp:internal
2001-10-01, 2.0464 , 4.5392 ,7.2126, 12.36 
2001-10-02, 2.0460 , 4.5441 ,7.2064, 12.35 
2001-10-03, 2.0426 , 4.5446 ,7.1584, 12.35 
2001-10-04, 2.0397 , 4.5379 ,7.1789, 12.36 
2001-10-05, 2.0255 , 4.5285 ,7.2151, 12.33 
2001-10-09, 2.0237 , 4.5148 ,7.2584, 12.34 
2001-10-10, 2.0195 , 4.5101 ,7.2029, 12.23 
2001-10-11, 2.0123 , 4.4893 ,7.2378, 12.15 
2001-10-12, 2.0066 , 4.4884 ,7.2419, 12.21 
2001-10-15, 2.0053 , 4.4963 ,7.2179, 12.27 
2001-10-16, 2.0028 , 4.5000 ,7.1579, 12.17 
2001-10-17, 1.9988 , 4.4951 ,7.1994, 12.17 
2001-10-18, 1.9975 , 4.4955 ,7.1478, 12.14 
2001-10-19, 1.9887 , 4.4800 ,7.15, 12.14 
2001-10-22, 1.9858 , 4.4741 ,7.1339, 12.20 
2001-10-23, 1.9822 , 4.4667 ,7.1261, 12.21 
2001-10-24, 1.9829 , 4.4751 ,7.1272, 12.14 
2001-10-25, 1.9843 , 4.4850 ,7.1403, 12.20 
2001-10-26, 1.9766 , 4.4781 ,7.1339, 12.13 
2001-10-29, 1.9760 , 4.4899 ,7.1337, 12.10 
2001-10-30, 1.9770 , 4.5009 ,7.147, 12.19 
2001-10-31, 1.9762 , 4.5168 ,7.17, 12.11 
2001-11-01, 1.9706 , 4.5142 ,6.978, 11.73 
2001-11-02, NA , 4.4915 ,6.9742, 11.68 
2001-11-05, 1.9608 , 4.4972 ,6.9252, 11.74 
2001-11-06, 1.9611 , 4.5058 ,6.9579, 11.70 
2001-11-07, 1.9608 , 4.5224 ,6.9475, 11.79 
2001-11-08, 1.9534 , 4.4961 ,6.8995, 11.75 
2001-11-09, 1.9409 , 4.4762 ,6.8768, 11.72 
2001-11-13, 1.9350 , 4.4579 ,6.9324, 11.63 
2001-11-14, 1.9241 , 4.4224 ,6.8473, 11.62 
2001-11-15, 1.9091 , 4.3680 ,6.7954, 11.52 
2001-11-16, 1.8958 , 4.3291 ,6.8195, 11.53 
2001-11-19, 1.9010 , 4.3582 ,6.8298, 11.44 
2001-11-20, 1.8959 , 4.3418 ,6.8722, 11.49 
2001-11-21, 1.8842 , 4.3135 ,6.9277, 11.41 
2001-11-23, 1.8724 , 4.2906 ,6.8393, 11.38 
2001-11-26, 1.8696 , 4.2836 ,6.8123, 11.28 
2001-11-27, 1.8720 , 4.3042 ,6.8889, 11.34 
2001-11-28, 1.8692 , 4.3017 ,6.8408, 11.44 
2001-11-29, 1.8762 , 4.4370 ,7.0434, 11.67 
2001-11-30, 2.0346 , 4.4229 ,7.0396, 11.80 
2001-12-03, 2.1485 , 4.4095 ,7.09, 11.84 
2001-12-04, 2.1199 , 4.3989 ,7.0519, 11.85 
2001-12-05, 2.1034 , 4.3607 ,6.9682, 11.64 
2001-12-06, 2.0964 , 4.3284 ,6.9682, 11.61 
2001-12-07, 2.0857 , 4.3157 ,7.0399, 11.46 
2001-12-10, 2.0884 , 4.3348 ,7.063, 11.54 
2001-12-11, 2.0903 , 4.3322 ,7.1149, 11.59 
2001-12-12, 2.1306 , 4.3406 ,7.0545, 11.69 
2001-12-13, 2.1180 , 4.3160 ,7.0794, 11.52 
2001-12-14, 2.1038 , 4.2920 ,7.1039, 11.45 
2001-12-17, 2.0933 , 4.2989 ,7.0699, 11.44 
2001-12-18, 2.1016 , 4.3013 ,7.0933, 11.50 
2001-12-19, 2.1008 , 4.3001 ,7.0375, 11.53 
2001-12-20, 2.0959 , 4.3129 ,7.0814, 11.52 
2001-12-21, 2.0826 , 4.2566 ,7.0307, 11.40 
2001-12-24, 2.0636 , 4.2452 ,7.0042, 11.42 
2001-12-26, 2.1343 , 4.2249 ,7.0592, 11.35 
2001-12-27, 2.1347 , 4.2877 ,7.046, 11.39 
2001-12-28, 2.0545 , 4.2813 ,7.031, 11.46 
2001-12-31, 2.0547 , 4.2829 ,7.0615, 11.39 
2002-01-02, 2.0436 , 4.2735 ,6.9658, 11.61 
2002-01-03, 2.0421 , 4.2693 ,6.9091, 11.63 
2002-01-04, 2.0338 , 4.2378 ,6.926, 11.73 
2002-01-07, 2.0375 , 4.2406 ,6.8984, 11.59 
2002-01-08, 2.0332 , 4.2428 ,6.9468, 11.64 
2002-01-09, 2.0369 , 4.2396 ,6.9685, 11.72 
2002-01-10, 2.0288 , 4.2565 ,6.9229, 11.67 
2002-01-11, 2.0144 , 4.2497 ,6.9158, 11.67 
2002-01-14, 2.0182 , 4.2516 ,6.9081, 11.69 
2002-01-15, 2.0065 , 4.2555 ,6.785, 11.62 
2002-01-16, 2.0072 , 4.2510 ,6.8381, 11.79 
2002-01-17, 2.0103 , 4.2357 ,6.8647, 11.74 
2002-01-18, 1.9900 , 4.2303 ,6.8163, 11.72 
2002-01-22, 1.9791 , 4.2290 ,6.8042, 11.72 
2002-01-23, 1.9838 , 4.2096 ,6.8598, 11.70 
2002-01-24, 1.9760 , 4.2012 ,6.8356, 11.63 
2002-01-25, 1.9810 , 4.1967 ,6.7925, 11.58 
2002-01-28, 1.9622 , 4.2002 ,6.7979, 11.51 
2002-01-29, 1.9720 , 4.2013 ,6.8134, 11.59 
2002-01-30, 1.9673 , 4.1983 ,6.7724, 11.52 
2002-01-31, 1.9591 , 4.1810 ,6.7533, 11.50 
2002-02-01, 1.9487 , 4.1692 ,6.7384, 11.48 
2002-02-04, 1.9551 , 4.1699 ,6.7018, 11.59 
2002-02-05, 1.9592 , 4.1707 ,6.6873, 11.52 
2002-02-06, 1.9399 , 4.1657 ,6.7359, 11.60 
2002-02-07, 1.9362 , 4.1520 ,6.771, 11.66 
2002-02-08, 1.9311 , 4.1578 ,6.8048, 11.70 
2002-02-11, 1.9269 , 4.1485 ,6.7882, 11.73 
2002-02-12, 1.9200 , 4.1502 ,6.8019, 11.66 
2002-02-13, 1.9203 , 4.1356 ,6.7866, 11.64 
2002-02-14, 1.9176 , 4.1282 ,6.751, 11.59 
2002-02-15, 1.9058 , 4.1346 ,6.7249, 11.54 
2002-02-19, 1.9030 , 4.1243 ,6.7552, 11.66 
2002-02-20, 1.8993 , 4.1221 ,6.7326, 11.64 
2002-02-21, 1.8964 , 4.1181 ,6.7391, 11.60 
2002-02-22, 1.8890 , 4.1177 ,6.756, 11.53 
2002-02-25, 1.8849 , 4.1088 ,6.7231, 11.53 
2002-02-26, 1.8797 , 4.0949 ,6.7012, 11.55 
2002-02-27, 1.8817 , 4.1079 ,6.7481, 11.50 
2002-02-28, 2.1722 , 4.9418 ,6.9549, 11.84 
2002-03-01, 2.1552 , 4.9304 ,6.9549, 11.79 
2002-03-04, 2.1488 , 4.9265 ,6.9541, 11.81 
2002-03-05, 2.1449 , 4.9210 ,6.9572, 11.76 
2002-03-06, 2.1424 , 4.9145 ,6.9648, 11.86 
2002-03-07, 2.1276 , 4.7490 ,7.0098, 11.79 
2002-03-08, 2.1103 , 4.7231 ,6.965, 11.69 
2002-03-11, 2.1081 , 4.7276 ,6.9703, 11.74 
2002-03-12, 2.1070 , 4.7251 ,6.9914, 11.75 
2002-03-13, 2.1084 , 4.7277 ,7.0742, 11.84 
2002-03-14, 2.0967 , 4.7266 ,7.1307, 11.83 
2002-03-15, 2.0887 , 4.6987 ,7.0836, 11.74 
2002-03-18, 2.0854 , 4.6950 ,6.9647, 11.74 
2002-03-19, 2.0835 , 4.6886 ,6.954, 11.81 
2002-03-20, 2.0768 , 4.6896 ,6.9953, 11.83 
2002-03-21, 2.0734 , 4.6895 ,6.9379, 11.87 
2002-03-22, 2.0751 , 4.6454 ,6.9348, 11.91 
2002-03-25, 2.0733 , 4.6329 ,6.9458, 12.00 
2002-03-26, 2.0644 , 4.6530 ,6.9375, 11.97 
2002-03-27, 2.1240 , 4.6536 ,6.9247, 12.02 
2002-03-28, 2.1302 , 4.6650 ,6.9593, 11.92 
2002-04-01, 2.1143 , 4.6514 ,6.9713, 11.93 
2002-04-02, 2.1102 , 4.6277 ,6.9613, 12.02 
2002-04-03, 2.1124 , 4.7272 ,6.9948, 11.97 
2002-04-04, 2.1080 , 4.7210 ,6.9781, 11.98 
2002-04-05, 2.1044 , 4.6897 ,6.965, 11.91 
2002-04-08, 2.1007 , 4.6816 ,6.9914, 12.02 
2002-04-09, 2.0999 , 4.6899 ,6.9663, 11.90 
2002-04-10, 2.0974 , 4.6816 ,6.9698, 11.95 
2002-04-11, 2.0956 , 4.6933 ,6.9651, 11.97 
2002-04-12, 2.0907 , 4.6576 ,6.9598, 11.98 
2002-04-15, 2.0893 , 4.5737 ,6.9072, 11.97 
2002-04-16, 2.0195 , 4.6586 ,6.9601, 12.01 
2002-04-17, 2.0178 , 4.6434 ,7.0439, 12.12 
2002-04-18, 2.0168 , 4.6373 ,7.0447, 12.16 
2002-04-19, 2.0089 , 4.5493 ,7.0349, 12.10 
2002-04-22, 2.0063 , 4.5554 ,7.0154, 12.05 
2002-04-23, 2.0019 , 4.5510 ,6.9668, 12.21 
2002-04-24, 2.0051 , 4.5682 ,6.96, 12.15 
2002-04-25, 2.0038 , 4.5701 ,6.9163, 12.20 
2002-04-26, 1.9972 , 4.5666 ,6.9328, 12.09 
2002-04-29, 1.9933 , 4.5576 ,6.953, 12.26 
2002-04-30, 1.9907 , 4.5558 ,6.946, 12.14 
2002-05-01, 1.9702 , 4.5493 ,6.8717, 12.07 
2002-05-02, 1.9767 , 4.5481 ,6.8929, 12.04 
2002-05-03, 1.9741 , 4.5170 ,6.8526, 11.92 
2002-05-06, 1.9655 , 4.5067 ,6.8748, 11.90 
2002-05-07, 1.9504 , 4.4107 ,6.9122, 12.00 
2002-05-08, 1.9633 , 4.4453 ,6.9998, 12.01 
2002-05-09, 1.9593 , 4.4565 ,6.9853, 12.04 
2002-05-10, 1.9429 , 4.4499 ,7.0301, 12.07 
2002-05-13, 1.9377 , 4.5179 ,7.147, 12.10 
2002-05-14, 1.9258 , 4.5076 ,7.1401, 12.11 
2002-05-15, 1.9121 , 4.5023 ,7.0882, 12.20 
2002-05-16, 1.9139 , 4.5133 ,7.0445, 12.18 
2002-05-17, 1.8927 , 4.5042 ,7.032, 12.15 
2002-05-20, 1.8895 , 4.5160 ,7.0292, 12.17 
2002-05-21, 1.8850 , 4.5175 ,7.0332, 12.31 
2002-05-22, 1.8845 , 4.5227 ,7.021, 12.41 
2002-05-23, 1.8795 , 4.5245 ,7.0819, 12.28 
2002-05-24, 1.8753 , 4.5145 ,7.1299, 12.35 
2002-05-28, 1.8649 , 4.5142 ,7.155, 12.31 
2002-05-29, 1.8653 , 4.5284 ,7.1228, 12.38 
2002-05-30, 1.8655 , 4.4526 ,7.019, 12.47 
2002-05-31, 2.1947 , 4.5972 ,7.3107, 12.51 
2002-06-03, 2.1937 , 4.6080 ,7.3026, 12.61 
2002-06-04, 2.1939 , 4.6153 ,7.2497, 12.58 
2002-06-05, 2.1897 , 4.4004 ,7.3146, 12.61 
2002-06-06, 2.1886 , 4.3774 ,7.3178, 12.65 
2002-06-07, 2.1786 , 4.3547 ,7.3175, 12.57 
2002-06-10, 2.1756 , 4.3559 ,7.2985, 12.47 
2002-06-11, 2.1770 , 4.5706 ,7.3169, 12.40 
2002-06-12, 2.1750 , 4.5789 ,7.3007, 12.41 
2002-06-13, 2.1748 , 4.5574 ,7.1892, 12.43 
2002-06-14, 2.1712 , 4.5374 ,7.1441, 12.43 
2002-06-17, 2.1673 , 4.5270 ,7.1326, 12.55 
2002-06-18, 2.1650 , 4.5276 ,7.117, 12.49 
2002-06-19, 2.1692 , 4.5363 ,6.993, 12.55 
2002-06-20, 2.1604 , 4.5375 ,7.0828, 12.57 
2002-06-21, 2.1548 , 4.5379 ,7.0397, 12.61 
2002-06-24, 2.1489 , 4.5591 ,7.0382, 12.53 
2002-06-25, 2.1471 , 4.5406 ,7.15, 12.58 
2002-06-26, 2.1532 , 4.5611 ,7.0661, 12.76 
2002-06-27, 2.1445 , 4.5436 ,7.1259, 12.72 
2002-06-28, 2.1344 , 4.4937 ,7.0981, 12.65 
2002-07-01, 2.1337 , 4.4837 ,7.0938, 12.72 
2002-07-02, 2.1359 , 4.4966 ,7.0693, 12.72 
2002-07-03, 2.1312 , 4.4732 ,7.0401, 12.62 
2002-07-05, 2.0246 , 4.4691 ,7.0548, 12.61 
2002-07-08, 2.0255 , 4.4807 ,7.037, 12.62 
2002-07-09, 2.0277 , 4.4889 ,7.0079, 12.54 
2002-07-10, 2.0306 , 4.5154 ,6.9998, 12.56 
2002-07-11, 2.0290 , 4.4898 ,6.8948, 12.65 
2002-07-12, 2.0227 , 4.4796 ,6.9733, 12.71 
2002-07-15, 2.0215 , 4.4690 ,6.9077, 12.65 
2002-07-16, 2.0117 , 4.4922 ,7.0326, 12.69 
2002-07-17, 2.0112 , 4.5081 ,7.0778, 12.76 
2002-07-18, 2.0126 , 4.5100 ,7.0776, 12.96 
2002-07-19, 2.0066 , 4.4871 ,6.977, 12.66 
2002-07-22, 2.0078 , 4.4910 ,6.8923, 12.82 
2002-07-23, 2.0091 , 4.5049 ,6.9203, 12.98 
2002-07-24, 2.0073 , 4.5001 ,6.9185, 13.11 
2002-07-25, 2.0071 , 4.5020 ,6.9516, 13.25 
2002-07-26, 2.0027 , 4.5168 ,7.0363, 13.13 
2002-07-29, 1.9908 , 4.4712 ,7.0937, 13.04 
2002-07-30, 1.9863 , 4.4479 ,7.1893, 12.92 
2002-07-31, 1.9917 , 4.4903 ,7.1659, 12.86 
2002-08-01, 1.9933 , 4.4844 ,7.0351, 12.94 
2002-08-02, 1.9919 , 4.4897 ,7.1256, 13.10 
2002-08-05, 2.0009 , 4.5244 ,7.1306, 13.02 
2002-08-06, 1.9888 , 4.4883 ,7.1085, 12.86 
2002-08-07, 1.9927 , 4.5300 ,7.2214, 12.92 
2002-08-08, 1.9830 , 4.4972 ,7.1584, 12.71 
2002-08-09, 1.9754 , 4.5077 ,6.9923, 12.73 
2002-08-12, 1.9718 , 4.4551 ,6.9512, 12.69 
2002-08-13, 1.9738 , 4.4651 ,6.8944, 12.65 
2002-08-14, 1.9651 , 4.4285 ,6.8837, 12.44 
2002-08-15, 1.9569 , 4.4166 ,6.8298, 12.47 
2002-08-16, 1.9447 , 4.3858 ,6.812, 12.37 
2002-08-19, 1.9433 , 4.3823 ,6.7695, 12.30 
2002-08-20, 1.9472 , 4.4138 ,6.8173, 12.37 
2002-08-21, 1.9405 , 4.4163 ,6.8382, 12.37 
2002-08-22, 1.9331 , 4.3911 ,6.7762, 12.49 
2002-08-23, 1.9244 , 4.4088 ,6.8459, 12.63 
2002-08-26, 1.9198 , 4.4116 ,6.807, 12.58 
2002-08-27, 1.9119 , 4.3888 ,6.7697, 12.53 
2002-08-28, 1.9100 , 4.3911 ,6.7629, 12.53 
2002-08-29, 1.9093 , 4.8564 ,7.1384, 12.82 
2002-08-30, 1.8972 , 4.8619 ,7.1566, 12.67 
2002-09-03, 2.2208 , 4.8778 ,7.1702, 12.74 
2002-09-04, 2.2170 , 4.8662 ,7.1745, 12.78 
2002-09-05, 2.2192 , 4.8733 ,7.2071, 12.68 
2002-09-06, 2.1977 , 4.8349 ,7.1777, 12.86 
2002-09-09, 2.1880 , 4.8265 ,7.1305, 12.82 
2002-09-10, 2.1852 , 4.8276 ,7.157, 12.86 
2002-09-11, 2.1770 , 4.8061 ,7.1032, 12.74 
2002-09-12, 2.1781 , 4.8194 ,7.1242, 12.80 
2002-09-13, 2.1723 , 4.8264 ,7.1664, 12.89 
2002-09-16, 2.1670 , 4.8251 ,7.1639, 12.76 
2002-09-17, 2.1628 , 4.8269 ,7.1507, 12.66 
2002-09-18, 2.1611 , 4.8272 ,7.1307, 12.61 
2002-09-19, 2.1640 , 4.8388 ,7.105, 12.69 
2002-09-20, 2.1558 , 4.8349 ,7.1534, 12.73 
2002-09-23, 2.1534 , 4.8527 ,7.1225, 12.90 
2002-09-24, 2.1501 , 4.8583 ,7.1004, 12.94 
2002-09-25, 2.1409 , 4.8280 ,7.123, 12.69 
2002-09-26, 2.1241 , 4.8225 ,7.133, 12.74 
2002-09-27, 2.1319 , 4.8376 ,7.1093, 12.87 
2002-09-30, 2.1341 , 4.8697 ,7.1666, 12.94 
2002-10-01, 2.1242 , 4.8398 ,7.1322, 12.84 
2002-10-02, 2.1211 , 4.8334 ,7.1229, 12.99 
2002-10-03, 2.1176 , 4.8325 ,7.0691, 13.10 
2002-10-04, 2.1038 , 4.8219 ,7.0477, 12.99 
2002-10-07, 2.0994 , 4.8262 ,6.9868, 12.99 
2002-10-08, 2.0931 , 4.8095 ,6.9643, 13.02 
2002-10-09, 2.0966 , 4.8287 ,7.0037, 13.04 
2002-10-10, 2.0911 , 4.8126 ,7.0014, 12.97 
2002-10-11, 2.0746 , 4.7724 ,7.053, 12.96 
2002-10-15, 2.0598 , 4.7108 ,6.9555, 12.67 
2002-10-16, 2.0574 , 4.7018 ,6.9588, 12.80 
2002-10-17, 2.0508 , 4.6907 ,6.9008, 12.71 
2002-10-18, 2.0417 , 4.6837 ,6.9186, 12.79 
2002-10-21, 2.0328 , 4.6587 ,7.0235, 12.67 
2002-10-22, 2.0300 , 4.6516 ,7.0726, 12.79 
2002-10-23, 2.0283 , 4.6471 ,7.0422, 12.81 
2002-10-24, 2.0312 , 4.6648 ,6.9029, 12.94 
2002-10-25, 2.0283 , 4.6765 ,6.8792, 13.06 
2002-10-28, 2.0296 , 4.6868 ,7.0251, 12.99 
2002-10-29, 2.0343 , 4.7209 ,6.8923, 13.33 
2002-10-30, 2.0322 , 4.7156 ,6.9782, 13.18 
2002-10-31, 2.0319 , 4.7253 ,6.9231, 13.33 
2002-11-01, 2.0201 , 4.6979 ,7.0077, 13.23 
2002-11-04, 2.0131 , 4.6758 ,7.0259, 13.05 
2002-11-05, 2.0087 , 4.6683 ,7.059, 13.15 
2002-11-06, 2.0060 , 4.6712 ,6.9478, 13.30 
2002-11-07, 2.0017 , 4.6870 ,6.8002, 12.95 
2002-11-08, 1.9902 , 4.6780 ,6.747, 12.72 
2002-11-12, 1.9896 , 4.6793 ,6.8182, 12.80 
2002-11-13, 1.9894 , 4.6806 ,6.8293, 12.80 
2002-11-14, 1.9793 , 4.6364 ,6.7554, 12.75 
2002-11-15, 1.9693 , 4.6180 ,6.7079, 12.62 
2002-11-18, 1.9669 , 4.6191 ,6.7184, 12.71 
2002-11-19, 1.9638 , 4.6210 ,6.7102, 12.69 
2002-11-20, 1.9550 , 4.5905 ,6.6693, 12.65 
2002-11-21, 1.9490 , 4.5721 ,6.5759, 12.56 
2002-11-22, 1.9384 , 4.5549 ,6.5861, 12.67 
2002-11-25, 1.9332 , 4.5546 ,6.6301, 12.53 
2002-11-26, 1.9341 , 4.5758 ,6.5698, 12.61 
2002-11-27, 2.1874 , 4.5584 ,7.1421, 12.93 
2002-11-29, 2.1789 , 4.5629 ,7.178, 12.85 
2002-12-02, 2.1707 , 4.5520 ,7.1363, 12.89 
2002-12-03, 2.1671 , 4.5416 ,7.1389, 12.72 
2002-12-04, 2.1661 , 4.5570 ,7.1228, 12.73 
2002-12-05, 2.1641 , 4.5624 ,7.1179, 12.84 
2002-12-06, 2.1598 , 4.5658 ,7.1661, 12.89 
2002-12-09, 2.1546 , 4.5697 ,7.1538, 12.91 
2002-12-10, 2.1495 , 4.5655 ,7.1447, 12.90 
2002-12-11, 2.1498 , 4.5746 ,7.1444, 12.89 
2002-12-12, 2.1473 , 4.5703 ,7.1471, 12.96 
2002-12-13, 2.1371 , 4.5573 ,7.1613, 12.94 
2002-12-16, 2.1310 , 4.5412 ,7.1469, 13.17 
2002-12-17, 2.1307 , 4.5464 ,7.1914, 13.27 
2002-12-18, 2.1319 , 4.5629 ,7.1919, 13.10 
2002-12-19, 2.1336 , 4.5845 ,7.1871, 13.08 
2002-12-20, 2.1239 , 4.5729 ,7.1871, 13.05 
2002-12-23, 2.2163 , 4.5668 ,7.1798, 13.08 
2002-12-24, 2.1255 , 4.5718 ,7.1781, 13.18 
2002-12-26, 2.1269 , 4.5696 ,7.1919, 13.18 
2002-12-27, 2.1331 , 4.5877 ,7.1835, 13.13 
2002-12-30, 2.1332 , 4.5931 ,7.1957, 13.07 
2002-12-31, 2.1267 , 4.5812 ,7.1811, 12.94 
2003-01-02, 2.1119 , 4.5264 ,7.1259, 13.15 
2003-01-03, 2.1032 , 4.5204 ,7.1187, 13.01 
2003-01-06, 2.0976 , 4.5059 ,7.102, 12.98 
2003-01-07, 2.0926 , 4.5092 ,7.0606, 12.99 
2003-01-08, 2.0937 , 4.5102 ,7.0332, 13.08 
2003-01-09, 2.0820 , 4.4753 ,7.0216, 13.14 
2003-01-10, 2.0762 , 4.4813 ,7.0008, 13.04 
2003-01-13, 2.0731 , 4.4833 ,7.028, 13.00 
2003-01-14, 2.0726 , 4.4834 ,7.0333, 13.08 
2003-01-15, 2.0706 , 4.4741 ,7.0295, 13.11 
2003-01-16, 2.0682 , 4.4690 ,7.0064, 13.14 
2003-01-17, 2.0592 , 4.4699 ,7.01, 13.06 
2003-01-21, 2.0574 , 4.4789 ,7.01, 13.03 
2003-01-22, 2.0569 , 4.4849 ,6.9688, 13.10 
2003-01-23, 2.0515 , 4.4757 ,6.9828, 13.19 
2003-01-24, 2.0453 , 4.4738 ,6.9694, 13.14 
2003-01-27, 2.0402 , 4.4610 ,6.9759, 13.06 
2003-01-28, 2.0373 , 4.4546 ,6.9525, 13.11 
2003-01-29, 2.0306 , 4.4373 ,6.92, 12.98 
2003-01-30, 2.0300 , 4.4441 ,6.8913, 13.06 
2003-01-31, 2.0214 , 4.4350 ,6.8522, 12.88 
2003-02-03, 2.0176 , 4.4252 ,6.8299, 12.83 
2003-02-04, 2.0171 , 4.4344 ,6.8536, 12.83 
2003-02-05, 2.0104 , 4.4146 ,6.8204, 12.74 
2003-02-06, 2.0093 , 4.4227 ,6.8094, 12.86 
2003-02-07, 2.0032 , 4.4259 ,6.8418, 12.88 
2003-02-10, 1.9931 , 4.4095 ,6.7961, 13.00 
2003-02-11, 1.9913 , 4.4116 ,6.8205, 12.92 
2003-02-12, 1.9889 , 4.4237 ,6.8538, 13.04 
2003-02-13, 1.9890 , 4.4388 ,6.8878, 13.12 
2003-02-14, 1.9728 , 4.4125 ,6.8833, 13.19 
2003-02-18, 1.9706 , 4.4034 ,6.8287, 13.25 
2003-02-19, 1.9704 , 4.4128 ,6.8405, 13.10 
2003-02-20, 1.9685 , 4.4190 ,6.8394, 13.13 
2003-02-21, 1.9574 , 4.4010 ,6.8093, 13.16 
2003-02-24, 1.9543 , 4.4079 ,6.8108, 13.11 
2003-02-25, 1.9526 , 4.4124 ,6.762, 13.11 
2003-02-26, 1.9499 , 4.4149 ,6.7761, 13.04 
2003-02-27, 2.2683 , 4.7732 ,7.1439, 13.26 
2003-02-28, 2.3177 , 4.7893 ,7.1535, 13.29 
2003-03-03, 2.3013 , 4.7807 ,7.1421, 13.22 
2003-03-04, 2.3045 , 4.7800 ,7.1543, 13.28 
2003-03-05, 2.3088 , 4.7903 ,7.1713, 13.36 
2003-03-06, 2.2998 , 4.7784 ,7.1532, 13.33 
2003-03-07, 2.2971 , 4.7815 ,7.1652, 13.41 
2003-03-10, 2.3040 , 4.7894 ,7.1859, 13.52 
2003-03-11, 2.2916 , 4.7735 ,7.1574, 13.47 
2003-03-12, 2.2614 , 4.7615 ,7.1417, 13.38 
2003-03-13, 2.2081 , 4.7212 ,7.0524, 13.31 
2003-03-14, 2.2109 , 4.7266 ,7.0672, 13.35 
2003-03-17, 2.1908 , 4.7032 ,7.0289, 13.25 
2003-03-18, 2.1813 , 4.6830 ,7.1097, 13.28 
2003-03-19, 2.1775 , 4.6834 ,7.119, 13.23 
2003-03-20, 2.1866 , 4.6665 ,7.1053, 13.45 
2003-03-21, 2.1696 , 4.6370 ,7.2076, 13.42 
2003-03-24, 2.1744 , 4.6555 ,7.0583, 13.29 
2003-03-25, 2.1622 , 4.6533 ,7.0452, 13.44 
2003-03-26, 2.1625 , 4.6548 ,7.0501, 13.47 
2003-03-27, 2.2108 , 4.6610 ,7.0212, 13.47 
2003-03-28, 2.2066 , 4.6665 ,7.0744, 13.54 
2003-03-31, 2.2067 , 4.6736 ,7.0722, 13.44 
2003-04-01, 2.2051 , 4.6696 ,7.0646, 13.55 
2003-04-02, 2.1950 , 4.6428 ,7.058, 13.46 
2003-04-03, 2.1949 , 4.6482 ,7.0696, 13.53 
2003-04-04, 2.1857 , 4.6331 ,7.0589, 13.54 
2003-04-07, 2.1762 , 4.6127 ,7.0676, 13.49 
2003-04-08, 2.1779 , 4.6246 ,7.0225, 13.57 
2003-04-09, 2.1776 , 4.6333 ,7.0034, 13.46 
2003-04-10, 2.1706 , 4.6223 ,7.0243, 13.42 
2003-04-11, 2.1582 , 4.6015 ,7.0158, 13.46 
2003-04-14, 2.1508 , 4.5815 ,6.9706, 13.53 
2003-04-15, 2.1496 , 4.5851 ,6.9403, 13.42 
2003-04-16, 2.1483 , 4.5867 ,6.905, 13.28 
2003-04-17, 2.1352 , 4.5736 ,6.8955, 13.26 
2003-04-21, 2.1310 , 4.5609 ,6.8549, 13.26 
2003-04-22, 2.1288 , 4.5617 ,6.8648, 13.23 
2003-04-23, 2.1266 , 4.5585 ,6.8267, 13.20 
2003-04-24, 2.1290 , 4.5741 ,6.7756, 13.19 
2003-04-25, 2.1235 , 4.5764 ,6.7899, 13.19 
2003-04-28, 2.1183 , 4.5670 ,6.7621, 13.16 
2003-04-29, 2.1142 , 4.5561 ,6.7409, 13.09 
2003-04-30, 2.1180 , 4.5748 ,6.7729, 13.07 
2003-05-01, 2.1158 , 4.5713 ,6.7786, 13.09 
2003-05-02, 2.1024 , 4.5547 ,6.7385, 13.14 
2003-05-05, 2.0547 , 4.5529 ,6.7473, 13.13 
2003-05-06, 2.0602 , 4.5748 ,6.7645, 13.21 
2003-05-07, 2.0472 , 4.5926 ,6.7788, 13.22 
2003-05-08, 2.0363 , 4.5954 ,6.7479, 13.42 
2003-05-09, 2.0218 , 4.5842 ,6.7427, 13.43 
2003-05-12, 2.0145 , 4.5870 ,6.6955, 13.34 
2003-05-13, 2.0084 , 4.5862 ,6.6876, 13.24 
2003-05-14, 2.0100 , 4.5993 ,6.6857, 12.97 
2003-05-15, 1.9987 , 4.5875 ,6.6698, 12.83 
2003-05-16, 1.9974 , 4.5963 ,6.7027, 12.87 
2003-05-19, 1.9935 , 4.5997 ,6.7056, 12.88 
2003-05-20, 1.9925 , 4.6151 ,6.7403, 12.94 
2003-05-21, 1.9839 , 4.5979 ,6.7123, 12.90 
2003-05-22, 1.9823 , 4.6036 ,6.7236, 12.88 
2003-05-23, 1.9694 , 4.5890 ,6.7059, 12.81 
2003-05-27, 1.9684 , 4.5884 ,6.6883, 13.06 
2003-05-28, 1.9650 , 4.5856 ,6.6806, 13.04 
2003-05-29, 1.9646 , 4.8831 ,7.4974, 13.41 
2003-05-30, 2.3687 , 4.8736 ,7.4804, 13.44 
2003-06-02, 2.3590 , 4.8558 ,7.4446, 13.48 
2003-06-03, 2.3852 , 4.8768 ,7.4977, 13.49 
2003-06-04, 2.3883 , 4.8864 ,7.5091, 13.72 
2003-06-05, 2.3630 , 4.8704 ,7.4829, 13.78 
2003-06-06, 2.3442 , 4.8522 ,7.4294, 13.69 
2003-06-09, 2.3681 , 4.8720 ,7.4524, 13.73 
2003-06-10, 2.3827 , 4.8917 ,7.5028, 13.70 
2003-06-11, 2.3714 , 4.8800 ,7.4531, 13.57 
2003-06-12, 2.3766 , 4.8825 ,7.4334, 13.57 
