Date,fncl_4.5_1n_spread_duration:jpmorgan,fncl_5.0_1n_spread_duration:jpmorgan,fncl_5.5_1n_spread_duration:jpmorgan,fncl_6.0_1n_spread_duration:jpmorgan,fncl_6.5_1n_spread_duration:jpmorgan,fncl_7.0_1n_spread_duration:jpmorgan,fncl_7.5_1n_spread_duration:jpmorgan,fncl_8.0_1n_spread_duration:jpmorgan,fncl_8.5_1n_spread_duration:jpmorgan
2006-10-12 15:00:00,5.24584,4.93394,4.82645,3.7956,3.33635,2.79479,2.75973,2.33602,2.35081
2006-10-13 15:00:00,5.26161,4.95405,4.84863,3.82199,3.36132,2.81337,2.77194,2.34574,2.35749
2006-10-16 15:00:00,5.2313,4.91411,4.80171,3.76227,3.30258,2.7682,2.74518,2.32385,2.34045
2006-10-17 15:00:00,5.21556,4.89406,4.77824,3.73285,3.27613,2.75143,2.73204,2.31308,2.3332
2006-10-18 15:00:00,5.21084,4.88584,4.76552,3.71132,3.25218,2.73202,2.71915,2.30279,2.32511
2006-10-19 15:00:00,5.24225,4.92645,4.81369,3.77204,3.30886,2.7746,2.74485,2.32279,2.33932
2006-10-20 15:00:00,5.23582,4.91796,4.80342,3.75808,3.29409,2.7622,2.73659,2.31596,2.33377
2006-10-23 15:00:00,5.27512,4.96767,4.86034,3.8281,3.36121,2.81193,2.76855,2.34173,2.35203
2006-10-24 15:00:00,5.28085,4.97416,4.86666,3.8342,3.36616,2.81495,2.76965,2.34317,2.35241
2006-10-25 15:00:00,5.23933,4.91889,4.8011,3.74722,3.28157,2.75091,2.73046,2.31058,2.32916
2006-10-26 15:00:00,5.19118,4.85473,4.72485,3.64759,3.18988,2.68582,2.69162,2.27779,2.30675
2006-10-27 15:00:00,5.17648,4.83099,4.69225,3.59432,3.13797,2.64863,2.66876,2.25904,2.29385
2006-10-30 15:00:00,5.15306,4.80691,4.66837,3.57946,3.13133,2.64825,2.6706,2.26269,2.29705
2006-10-31 15:00:00,5.09751,4.73366,4.58029,3.46115,3.02213,2.57167,2.6223,2.22385,2.26975
2006-11-01 15:00:00,5.03997,4.59087,4.35691,3.40377,2.89113,2.5085,2.58659,2.19655,2.2497
2006-11-02 15:00:00,5.08753,4.64426,4.41524,3.46327,2.93882,2.5393,2.60276,2.20865,2.25779
2006-11-03 15:00:00,5.17864,4.76997,4.57076,3.65976,3.11569,2.65856,2.67383,2.26472,2.29602
2006-11-06 15:00:00,5.17108,4.75622,4.55187,3.63246,3.08839,2.63947,2.66405,2.25808,2.29112
2006-11-07 15:00:00,5.13313,4.70139,4.48177,3.54302,3.00712,2.58315,2.62853,2.2298,2.27163
2006-11-08 15:00:00,5.08005,4.63245,4.39317,3.4421,2.93277,2.56253,2.61382,2.22211,2.2689
2006-11-09 15:00:00,5.08222,4.62857,4.38204,3.41986,2.90916,2.54453,2.60721,2.21576,2.2642
2006-11-10 15:00:00,5.02681,4.56398,4.3102,3.34484,2.84729,2.5031,2.58148,2.19681,2.25158
2006-11-13 15:00:00,5.05756,4.59979,4.35079,3.39137,2.88817,2.52955,2.59637,2.20749,2.25836
2006-11-14 15:00:00,5.00629,4.54053,4.28306,3.31924,2.82866,2.48947,2.5717,2.1895,2.2465
2006-11-15 15:00:00,5.04944,4.59433,4.34492,3.38766,2.88493,2.52448,2.59309,2.20604,2.25713
2006-11-16 15:00:00,5.08123,4.63135,4.38715,3.43375,2.92374,2.54871,2.60654,2.21585,2.26297
2006-11-17 15:00:00,5.0169,4.54356,4.2782,3.29964,2.80702,2.46963,2.56261,2.18266,2.24104
2006-11-20 15:00:00,5.00169,4.52441,4.2552,3.27332,2.78423,2.45427,2.55391,2.17669,2.23689
2006-11-21 15:00:00,4.9902,4.51075,4.24055,3.25908,2.77183,2.44471,2.54578,2.16938,2.23143
2006-11-22 15:00:00,4.98355,4.50354,4.23255,3.25075,2.76405,2.43932,2.54123,2.16505,2.22851
2006-11-24 15:00:00,4.96201,4.48031,4.20793,3.22857,2.74859,2.42929,2.53475,2.16053,2.22569
2006-11-27 15:00:00,4.94953,4.46256,4.18741,3.20803,2.73195,2.41845,2.52962,2.15762,2.22456
2006-11-28 15:00:00,4.90702,4.41122,4.12955,3.14935,2.68536,2.38892,2.51307,2.14626,2.2175
2006-11-29 15:00:00,4.90864,4.41255,4.12935,3.14693,2.68231,2.38578,2.51113,2.14443,2.21609
2006-11-30 15:00:00,4.80397,4.28291,3.97582,2.98492,2.55294,2.30065,2.46111,2.10844,2.19208
2006-12-01 15:00:00,4.7919,4.25451,3.94612,2.95144,2.48663,2.12526,2.43018,2.08505,2.18991
2006-12-04 15:00:00,4.78939,4.2504,3.9412,2.94578,2.48292,2.12211,2.42776,2.08342,2.18869
2006-12-05 15:00:00,4.79248,4.25077,3.9416,2.94893,2.48647,2.12526,2.4267,2.08159,2.18747
2006-12-06 15:00:00,4.83566,4.30888,4.01293,3.02819,2.55011,2.16397,2.45212,2.10154,2.20074
2006-12-07 15:00:00,4.83646,4.31451,4.01874,3.04416,2.58645,2.20894,2.47641,2.12137,2.21571
2006-12-08 15:00:00,4.9217,4.42164,4.14432,3.17691,2.69247,2.27628,2.51799,2.15272,2.2367
2006-12-11 15:00:00,4.87433,4.36192,4.07325,3.09857,2.62606,2.2306,2.48924,2.13105,2.22164
2006-12-12 15:00:00,4.81321,4.28019,3.97272,2.98377,2.53121,2.16633,2.45091,2.10207,2.20225
2006-12-13 15:00:00,4.92559,4.42028,4.13933,3.16117,2.67534,2.25981,2.50567,2.14232,2.22964
2006-12-14 15:00:00,4.95307,4.45492,4.18088,3.2056,2.71046,2.2826,2.51932,2.15263,2.23614
2006-12-15 15:00:00,4.97295,4.47552,4.20109,3.22205,2.72202,2.28893,2.52397,2.15552,2.23793
2006-12-18 15:00:00,4.99833,4.50324,4.22923,3.24054,2.73165,2.2905,2.52678,2.15658,2.23812
2006-12-19 15:00:00,5.01474,4.5233,4.25131,3.26156,2.74709,2.30063,2.53327,2.1612,2.24122
2006-12-20 15:00:00,5.00482,4.51014,4.23495,3.24099,2.72847,2.28729,2.52523,2.15456,2.23642
2006-12-21 15:00:00,4.95462,4.4375,4.14209,3.12996,2.6343,2.22335,2.48843,2.12701,2.21778
2006-12-22 15:00:00,5.03882,4.54986,4.28112,3.29292,2.7727,2.31903,2.54654,2.17141,2.24857
2006-12-26 15:00:00,5.01111,4.51534,4.23975,3.2455,2.73214,2.29065,2.52745,2.15745,2.23831
2006-12-27 15:00:00,5.06289,4.58662,4.32922,3.35266,2.82307,2.35443,2.56475,2.18565,2.25808
2006-12-28 15:00:00,5.10177,4.63799,4.3911,3.42601,2.88712,2.3972,2.58878,2.20444,2.27079
2006-12-29 15:00:00,5.10591,4.64596,4.40275,3.44148,2.90192,2.40955,2.59826,2.21109,2.2754
2007-01-02 15:00:00,5.05823,4.58116,4.39296,3.42676,2.81315,2.32728,2.566,2.18421,2.25158
2007-01-03 15:00:00,5.03528,4.54023,4.33326,3.34543,2.74346,2.2792,2.54189,2.16687,2.24235
2007-01-04 15:00:00,4.97704,4.46073,4.23061,3.22728,2.64791,2.21858,2.51073,2.14364,2.22993
2007-01-05 15:00:00,5.0084,4.49867,4.27163,3.26755,2.67814,2.23757,2.52446,2.15578,2.24019
2007-01-08 15:00:00,4.99733,4.49159,4.2621,3.27525,2.72098,2.29134,2.54517,2.17477,2.25525
2007-01-09 15:00:00,5.01862,4.9141,4.284,3.16936,2.73141,2.29763,2.55215,2.17978,2.26099
2007-01-10 15:00:00,5.0814,4.9981,4.3777,3.27107,2.81602,2.35898,2.59353,2.21129,2.28575
2007-01-11 15:00:00,5.14751,5.08657,4.48096,3.3921,2.92056,2.43522,2.64221,2.25021,2.31541
2007-01-12 15:00:00,5.20533,5.15949,4.55516,3.46324,2.97734,2.4741,2.6684,2.27093,2.33189
2007-01-16 15:00:00,5.20372,5.15471,4.54623,3.44689,2.96172,2.46211,2.66529,2.26451,2.28861
2007-01-17 15:00:00,5.26201,5.23587,4.63437,3.5393,3.03834,2.51416,2.69779,2.28931,2.30681
2007-01-18 15:00:00,5.24276,5.20376,4.59526,3.49142,2.99626,2.48705,2.68558,2.28121,2.30423
2007-01-19 15:00:00,5.24518,5.21464,4.61613,3.52758,3.03337,2.51912,2.70749,2.29925,2.31964
2007-01-22 15:00:00,5.23012,5.19384,4.59382,3.50444,3.01591,2.51006,2.70487,2.29809,2.32223
2007-01-23 15:00:00,6.03416,6.1101,5.49698,4.34939,3.90113,3.45884,3.66739,3.14065,3.23704
2007-01-24 15:00:00,5.33754,5.33966,4.75604,3.67689,3.16574,2.6247,2.78142,2.35896,2.36999
2007-01-25 15:00:00,5.39136,5.42309,4.8574,3.80747,3.28998,2.72442,2.83958,2.40698,2.40345
2007-01-26 15:00:00,5.42031,5.45684,4.89403,3.84429,3.32245,2.75046,2.85938,2.42511,2.4141
2007-01-29 15:00:00,5.45968,5.50883,4.95156,3.90592,3.37662,2.79325,2.88849,2.44846,2.43242
2007-01-30 15:00:00,5.46655,5.51083,4.94668,3.89212,3.36353,2.78495,2.88723,2.44769,2.43492
2007-01-31 15:00:00,5.45321,5.45339,4.85987,3.78618,3.23452,2.6946,2.83891,2.42,2.42379
2007-02-01 15:00:00,5.44472,5.4562,4.89547,3.82505,3.24342,2.68982,2.8425,2.40128,2.40317
2007-02-02 15:00:00,5.44209,5.44112,4.86842,3.77739,3.19631,2.65377,2.82543,2.38719,2.39645
2007-02-05 15:00:00,5.41635,5.39624,4.80851,3.69695,3.12441,2.60184,2.79953,2.36741,2.38638
2007-02-06 15:00:00,5.36966,5.32935,4.73312,3.61554,3.06014,2.55873,2.77915,2.35352,2.3812
2007-02-07 15:00:00,5.34162,5.28861,4.68716,3.58458,3.05593,2.57569,2.77867,2.354,2.38302
2007-02-08 15:00:00,5.33774,5.2804,4.67563,3.57158,3.04769,2.57257,2.77983,2.35564,2.38705
2007-02-09 15:00:00,5.41428,5.39198,4.80421,3.7198,3.17731,2.67239,2.84164,2.40311,2.42091
2007-02-12 15:00:00,5.45443,5.45098,4.872,3.79697,3.24526,2.72634,2.87578,2.43003,2.44125
2007-02-13 15:00:00,5.46525,5.46367,4.88684,3.81599,3.26361,2.74304,2.88887,2.44122,2.4517
2007-02-14 15:00:00,5.37498,5.32253,4.71569,3.61229,3.08787,2.61223,2.82193,2.38922,2.42235
2007-02-15 15:00:00,5.36065,5.30061,4.68939,3.58211,3.06452,2.59877,2.81962,2.38758,2.42504
2007-02-16 15:00:00,5.3496,5.29106,4.68595,3.59073,3.07803,2.61329,2.83096,2.3979,2.4354
2007-02-20 15:00:00,5.32996,5.26575,4.66247,3.57322,3.06886,2.61231,2.83503,2.40311,2.44297
2007-02-21 15:00:00,5.36463,5.30332,4.69549,3.59603,3.08378,2.62234,2.84492,2.41035,2.44969
2007-02-22 15:00:00,5.41125,5.36887,4.76966,3.67848,3.15463,2.67742,2.87845,2.43621,2.46878
2007-02-23 15:00:00,5.37376,5.31385,4.7063,3.60958,3.09945,2.64161,2.86314,2.42627,2.46695
2007-02-26 15:00:00,5.34288,5.2684,4.65366,3.55355,3.05545,2.61054,2.85093,2.41855,2.46609
2007-02-27 15:00:00,5.2426,5.13441,4.50809,3.40851,2.9469,2.5379,2.81875,2.39925,2.46082
2007-02-28 15:00:00,5.32803,5.19392,4.55894,3.48225,2.95171,2.56224,2.83145,2.43621,2.49947
2007-03-01 15:00:00,5.27861,5.17683,4.57847,3.5112,2.99415,2.5779,2.84863,2.42096,2.47683
2007-03-02 15:00:00,5.237,5.12629,4.53119,3.47412,2.97333,2.56953,2.85283,2.4227,2.48297
2007-03-05 15:00:00,5.24979,5.14299,4.55036,3.49844,2.99696,2.59325,2.86946,2.43659,2.49516
2007-03-06 15:00:00,5.26962,5.1572,4.55239,3.48215,2.97615,2.57167,2.86347,2.43129,2.49372
2007-03-07 15:00:00,5.24328,5.11517,4.49947,3.42013,2.92576,2.54351,2.85579,2.42096,2.49103
2007-03-08 15:00:00,5.23902,5.08823,4.46491,3.39439,2.92578,2.55456,2.8691,2.43838,2.51022
2007-03-09 15:00:00,5.3443,5.23041,4.62121,3.56244,3.06349,2.66819,2.92915,2.48487,2.5411
2007-03-12 15:00:00,5.32258,5.19243,4.5739,3.50722,3.01771,2.63399,2.91428,2.47445,2.53832
2007-03-13 15:00:00,5.26593,5.10952,4.47879,3.40499,2.93944,2.57919,2.89168,2.4598,2.53506
2007-03-14 15:00:00,5.29416,5.15036,4.52625,3.46017,2.98817,2.6175,2.91689,2.47937,2.55089
2007-03-15 15:00:00,5.32898,5.19105,4.56494,3.49445,3.01338,2.63382,2.93021,2.48931,2.55914
2007-03-16 15:00:00,5.3566,5.22613,4.60028,3.52775,3.04098,2.65593,2.94547,2.5004,2.56902
2007-03-19 15:00:00,5.37789,5.256,4.63354,3.56464,3.07202,2.68193,2.96333,2.51477,2.5811
2007-03-20 15:00:00,5.35739,5.22226,4.59095,3.51401,3.0296,2.64787,2.94923,2.50445,2.57813
2007-03-21 15:00:00,5.3287,5.17777,4.53584,3.44851,2.97763,2.60673,2.93243,2.4922,2.57554
2007-03-22 15:00:00,5.41436,5.29842,4.66986,3.59109,3.0985,2.7064,2.98728,2.53251,2.60355
2007-03-23 15:00:00,5.44982,5.35104,4.73176,3.66206,3.16017,2.75977,3.02069,2.55932,2.62379
2007-03-26 15:00:00,5.44154,5.33485,4.71111,3.6398,3.14331,2.74984,3.0236,2.56376,2.62753
2007-03-27 15:00:00,5.48588,5.39845,4.77989,3.71207,3.20617,2.80145,3.05427,2.58716,2.64576
2007-03-28 15:00:00,5.52913,5.45519,4.839,3.76898,3.25497,2.84282,3.08089,2.60757,2.66235
2007-03-29 15:00:00,5.54362,5.47692,4.86471,3.8007,3.28376,2.86892,3.09854,2.62231,2.67415
2007-03-30 15:00:00,5.6225,5.50822,4.89758,3.84913,3.24775,2.87113,3.10346,2.67171,2.72643
2007-04-02 15:00:00,5.50738,5.44122,4.8779,3.80695,3.26072,2.85281,3.0996,2.62587,2.66887
2007-04-03 15:00:00,5.51773,5.45869,4.89392,3.8272,3.27911,2.87016,3.1132,2.63762,2.67904
2007-04-04 15:00:00,5.52735,5.47016,4.89801,3.82759,3.28017,2.8705,3.11773,2.64147,2.68499
2007-04-05 15:00:00,5.55387,5.50717,4.93903,3.87058,3.31676,2.90254,3.13905,2.65832,2.69842
2007-04-06 15:00:00,5.62086,5.61355,5.06686,4.02094,3.4468,3.01389,3.19932,2.70637,2.72978
2007-04-09 15:00:00,5.62807,5.60508,5.056,4.02856,3.47587,3.04908,3.22112,2.72602,2.74724
2007-04-10 15:00:00,5.62557,5.59464,5.03863,4.00298,3.45272,3.03109,3.21505,2.7214,2.74772
2007-04-11 15:00:00,5.64444,5.62166,5.07032,4.03954,3.48493,3.06109,3.23404,2.7368,2.7601
2007-04-12 15:00:00,5.66657,5.64981,5.09738,4.06305,3.50297,3.07534,3.24523,2.74509,2.76748
2007-04-13 15:00:00,5.70076,5.70102,5.15401,4.12531,3.55678,3.12174,3.27031,2.76502,2.78225
2007-04-16 15:00:00,5.67725,5.6639,5.10864,4.07767,3.51752,3.09019,3.25902,2.75751,2.7811
2007-04-17 15:00:00,5.6449,5.60936,5.03619,3.99221,3.44449,3.02981,3.23308,2.73796,2.77353
2007-04-18 15:00:00,5.61924,5.56754,4.98333,3.9351,3.39919,2.99401,3.21929,2.729,2.77237
2007-04-19 15:00:00,5.64107,5.59856,5.01877,3.97233,3.43176,3.02387,3.23781,2.74345,2.78456
2007-04-20 15:00:00,5.64733,5.60794,5.03218,3.99451,3.45662,3.04965,3.25315,2.75722,2.79674
2007-04-23 15:00:00,5.64812,5.60325,5.02193,3.97826,3.4436,3.03855,3.25161,2.75645,2.79971
2007-04-24 15:00:00,5.63572,5.57884,4.9894,3.93778,3.40811,3.00666,3.2406,2.74788,2.79808
2007-04-25 15:00:00,5.66587,5.62416,5.04023,3.99511,3.45832,3.05493,3.26809,2.76983,2.81429
2007-04-26 15:00:00,5.70283,5.68574,5.11534,4.08571,3.54065,3.13182,3.30946,2.80335,2.8376
2007-04-27 15:00:00,5.72946,5.72621,5.16136,4.13783,3.587,3.17365,3.3339,2.82424,2.85353
2007-04-30 15:00:00,5.75989,5.64214,5.06791,4.0287,3.37967,3.03717,3.27004,2.82569,2.88576
2007-05-01 15:00:00,5.6704,5.66523,5.08702,4.04155,3.4632,3.0745,3.30024,2.79218,2.8376
2007-05-02 15:00:00,5.68025,5.67711,5.09653,4.04939,3.46835,3.08116,3.3075,2.7993,2.84499
2007-05-03 15:00:00,5.70321,5.71593,5.14218,4.10763,3.52056,3.13023,3.33408,2.82174,2.86062
2007-05-04 15:00:00,5.69076,5.68715,5.102,4.05462,3.47399,3.08961,3.31825,2.80874,2.8565
2007-05-07 15:00:00,5.68005,5.67219,5.08613,4.04356,3.46839,3.08568,3.32221,2.81317,2.86254
2007-05-08 15:00:00,5.6814,5.67599,5.09109,4.05118,3.47727,3.09517,3.33167,2.82145,2.87118
2007-05-09 15:00:00,5.72873,5.72495,5.14947,4.13548,3.57812,3.19496,3.3938,2.87663,2.91626
2007-05-10 15:00:00,5.72763,5.72149,5.14379,4.12524,3.56816,3.18333,3.39347,2.87721,2.92029
2007-05-11 15:00:00,5.75071,5.75917,5.18992,4.1829,3.62263,3.23499,3.42254,2.90138,2.93803
2007-05-14 15:00:00,5.78375,5.80777,5.24295,4.24161,3.67472,3.28287,3.45026,2.92333,2.95357
2007-05-15 15:00:00,5.81164,5.85189,5.29301,4.29827,3.72653,3.33058,3.47731,2.94568,2.97017
2007-05-16 15:00:00,5.82157,5.86293,5.30189,4.30457,3.73074,3.33568,3.48465,2.95145,2.97688
2007-05-17 15:00:00,5.8508,5.9166,5.36898,4.3881,3.80899,3.40619,3.52328,2.98342,2.99894
2007-05-18 15:00:00,5.87187,5.95828,5.42318,4.46015,3.8785,3.46964,3.55893,3.01414,3.0211
2007-05-21 15:00:00,5.88701,5.97177,5.43022,4.45771,3.87153,3.46481,3.56429,3.01453,3.02398
2007-05-22 15:00:00,5.91765,6.02875,5.50143,4.5456,3.95421,3.54088,3.6054,3.04891,3.04787
2007-05-23 15:00:00,5.93086,6.05818,5.53941,4.59493,4.00237,3.58691,3.63101,3.07221,3.06609
2007-05-24 15:00:00,5.93963,6.06771,5.54759,4.60692,4.01666,3.60231,3.64317,3.08319,3.07588
2007-05-25 15:00:00,5.94668,6.07811,5.55958,4.62356,4.03421,3.62081,3.65659,3.09513,3.08652
2007-05-29 15:00:00,5.94845,6.08675,5.57438,4.65066,4.06492,3.65201,3.67546,3.11215,3.10101
2007-05-30 15:00:00,5.94694,6.08242,5.56786,4.64629,4.06344,3.65395,3.68077,3.11725,3.10705
2007-05-31 15:00:00,6.18035,6.22481,5.69455,4.80526,4.0783,3.76764,3.8371,3.33332,3.34868
